SID,SEASON,NAME,ISO_TIME,LAT,LON,WMO_WIND,USA_WIND,WMO_PRES,WIND_KTS,WIND_KMH,PRESSURE_HPA,YEAR,IMD_CATEGORY
2018314N12093,2018,GAJA,2018-11-19 00:00:00,10.7857,66.6429,30,20,1003,20.0,37.0,1003.0,2018,Deep Depression
2018314N12093,2018,GAJA,2018-11-19 03:00:00,10.9,66.3008,30,20,1003,20.0,37.0,1003.0,2018,Deep Depression
2018314N12093,2018,GAJA,2018-11-19 06:00:00,11.025,65.825,25,20,1004,20.0,37.0,1004.0,2018,Deep Depression
2018314N12093,2018,GAJA,2018-11-19 12:00:00,11.2,65.0,25, ,1004,25.0,46.3,1004.0,2018,Deep Depression
2018347N07089,2018,PHETHAI,2018-12-13 00:00:00,6.5,88.7,25, ,1004,25.0,46.3,1004.0,2018,Deep Depression
2018347N07089,2018,PHETHAI,2018-12-13 03:00:00,6.7,88.6,25, ,1004,25.0,46.3,1004.0,2018,Deep Depression
2018347N07089,2018,PHETHAI,2018-12-13 06:00:00,6.8,88.5,25, ,1003,25.0,46.3,1003.0,2018,Deep Depression
2018347N07089,2018,PHETHAI,2018-12-13 12:00:00,7.22,88.34,25,30,1003,30.0,55.6,1003.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-13 15:00:00,7.35503,88.225, ,30, ,30.0,55.6,990.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-13 18:00:00,7.51429,88.0429,30,30,1002,30.0,55.6,1002.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-13 21:00:00,7.70099,87.8418, ,30, ,30.0,55.6,990.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-14 00:00:00,7.9,87.65,30,30,1002,30.0,55.6,1002.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-14 03:00:00,8.09999,87.4537,30,30,1002,30.0,55.6,1002.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-14 06:00:00,8.15,87.35,30,30,1002,30.0,55.6,1002.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-14 09:00:00,8.20525,87.1094, ,30, ,30.0,55.6,990.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-14 12:00:00,8.3,86.8,30,30,1002,30.0,55.6,1002.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-14 15:00:00,8.45998,86.525, ,30, ,30.0,55.6,990.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-14 18:00:00,8.65,86.25,30,30,1002,30.0,55.6,1002.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-14 21:00:00,8.80726,85.9732, ,30, ,30.0,55.6,990.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-15 00:00:00,9.0,85.7,30,30,1002,30.0,55.6,1002.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-15 03:00:00,9.27875,85.4288,30,32,1001,32.0,59.3,1001.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-15 06:00:00,9.55,85.25,30,35,1001,35.0,64.8,1001.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-15 09:00:00,9.86374,85.0806, ,37, ,37.0,68.5,990.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-15 12:00:00,10.2,84.9,35,40,1000,40.0,74.1,1000.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-15 15:00:00,10.51,84.6887,35,42,1000,42.0,77.8,1000.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-15 18:00:00,10.8,84.55,35,45,1000,45.0,83.3,1000.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-15 21:00:00,11.035,84.4499,35,45,1000,45.0,83.3,1000.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-16 00:00:00,11.35,84.3,40,45,998,45.0,83.3,998.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-16 03:00:00,11.8137,84.1224,45,47,996,47.0,87.0,996.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-16 06:00:00,12.25,83.9,45,50,996,50.0,92.6,996.0,2018,Very Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-16 09:00:00,12.4326,83.5464,50,52,994,52.0,96.3,994.0,2018,Very Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-16 12:00:00,13.35,83.05,55,55,992,55.0,101.9,992.0,2018,Very Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-16 15:00:00,13.7899,82.8024,55,55,992,55.0,101.9,992.0,2018,Very Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-16 18:00:00,14.05,82.65,55,55,992,55.0,101.9,992.0,2018,Very Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-16 21:00:00,14.4637,82.4462,55,52,992,52.0,96.3,992.0,2018,Very Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-17 00:00:00,15.0,82.4,50,50,994,50.0,92.6,994.0,2018,Very Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-17 03:00:00,15.5388,82.3388,45,45,997,45.0,83.3,997.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-17 06:00:00,16.0,82.3,45,40,997,40.0,74.1,997.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-17 09:00:00,16.4887,82.3488,40,35,998,35.0,64.8,998.0,2018,Severe Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-17 12:00:00,16.85,82.45,30,30,1001,30.0,55.6,1001.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-17 15:00:00,17.3601,82.6085,30,27,1004,27.0,50.0,1004.0,2018,Cyclonic Storm
2018347N07089,2018,PHETHAI,2018-12-17 18:00:00,17.8,82.75,25,25,1006,25.0,46.3,1006.0,2018,Deep Depression
2018365N08115,2018,PABUK,2018-12-30 12:00:00,8.3,115.1, ,15, ,15.0,27.8,990.0,2018,Depression
2018365N08115,2018,PABUK,2018-12-30 15:00:00,8.39257,114.715, ,17, ,17.0,31.5,990.0,2018,Deep Depression
2018365N08115,2018,PABUK,2018-12-30 18:00:00,8.5,114.3, ,20, ,20.0,37.0,990.0,2018,Deep Depression
2018365N08115,2018,PABUK,2018-12-30 21:00:00,8.60993,113.83, ,20, ,20.0,37.0,990.0,2018,Deep Depression
2018365N08115,2018,PABUK,2018-12-31 00:00:00,8.6,113.3, ,20, ,20.0,37.0,990.0,2018,Deep Depression
2018365N08115,2018,PABUK,2018-12-31 03:00:00,8.36009,112.685, ,22, ,22.0,40.7,990.0,2018,Deep Depression
2018365N08115,2018,PABUK,2018-12-31 06:00:00,7.95,112.117, ,25,1004,25.0,46.3,1004.0,2018,Deep Depression
2018365N08115,2018,PABUK,2018-12-31 09:00:00,7.64127,111.712, ,27, ,27.0,50.0,990.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2018-12-31 12:00:00,7.42727,111.455, ,30,1004,30.0,55.6,1004.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2018-12-31 15:00:00,7.24534,111.26, ,30, ,30.0,55.6,990.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2018-12-31 18:00:00,7.06,111.1, ,30,1004,30.0,55.6,1004.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2018-12-31 21:00:00,6.84808,110.965, ,32, ,32.0,59.3,990.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-01 00:00:00,6.625,110.8, ,35,1004,35.0,64.8,1004.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-01 03:00:00,6.41004,110.497, ,35, ,35.0,64.8,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-01 06:00:00,6.225,110.175,35,35,1000,35.0,64.8,1000.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-01 09:00:00,6.07934,109.951, ,35, ,35.0,64.8,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-01 12:00:00,5.975,109.75,35,35,1000,35.0,64.8,1000.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-01 15:00:00,5.88998,109.529, ,35, ,35.0,64.8,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-01 18:00:00,5.85,109.275,35,35,1000,35.0,64.8,1000.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-01 21:00:00,5.84687,108.969, ,35, ,35.0,64.8,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-02 00:00:00,5.9,108.625,35,35,1000,35.0,64.8,1000.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-02 03:00:00,6.02495,108.283, ,35, ,35.0,64.8,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-02 06:00:00,6.15,107.9,35,35,1000,35.0,64.8,1000.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-02 09:00:00,6.20308,107.466, ,37, ,37.0,68.5,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-02 12:00:00,6.2,106.975,35,40,1000,40.0,74.1,1000.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-02 15:00:00,6.14504,106.419, ,40, ,40.0,74.1,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-02 18:00:00,6.075,105.875,35,40,1000,40.0,74.1,1000.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-02 21:00:00,6.02744,105.418, ,40, ,40.0,74.1,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-03 00:00:00,6.025,105.025,35,40,1000,40.0,74.1,1000.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-03 03:00:00,6.08057,104.686, ,40, ,40.0,74.1,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-03 06:00:00,6.2,104.35,35,40,1000,40.0,74.1,1000.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-03 09:00:00,6.35186,103.952, ,40, ,40.0,74.1,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-03 12:00:00,6.575,103.525,40,40,998,40.0,74.1,998.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-03 15:00:00,6.87931,103.102, ,42, ,42.0,77.8,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-03 18:00:00,7.225,102.65,45,45,996,45.0,83.3,996.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-03 21:00:00,7.57437,102.143, ,47, ,47.0,87.0,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-04 00:00:00,7.875,101.625,45,50,996,50.0,92.6,996.0,2018,Very Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-04 03:00:00,8.0787,101.137, ,50, ,50.0,92.6,990.0,2018,Very Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-04 06:00:00,8.2,100.675,45,50,996,50.0,92.6,996.0,2018,Very Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-04 09:00:00,8.26117,100.242, ,45, ,45.0,83.3,990.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-04 12:00:00,8.31875,99.8,40,40,1000,40.0,74.1,1000.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-04 15:00:00,8.41416,99.3388,45,37,998,37.0,68.5,998.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-04 18:00:00,8.54667,98.92,45,35,998,35.0,64.8,998.0,2018,Severe Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-04 21:00:00,8.69565,98.6807,45,32,998,32.0,59.3,998.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-05 00:00:00,8.84615,98.5077,40,30,1000,30.0,55.6,1000.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-05 03:00:00,9.05163,98.2366,40,30,1000,30.0,55.6,1000.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-05 06:00:00,9.26667,97.9667,40,30,1000,30.0,55.6,1000.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-05 09:00:00,9.5091,97.6949,40,27,1000,27.0,50.0,1000.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-05 12:00:00,9.8,97.3667,40,25,1000,25.0,46.3,1000.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-05 15:00:00,10.1009,96.9085,40,27,1000,27.0,50.0,1000.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-05 18:00:00,10.3667,96.4,35,30,1001,30.0,55.6,1001.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-05 21:00:00,10.5431,95.8848,35,27,1001,27.0,50.0,1001.0,2018,Cyclonic Storm
2018365N08115,2018,PABUK,2019-01-06 00:00:00,10.7,95.3,35,25,1001,25.0,46.3,1001.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-06 03:00:00,10.8479,94.3835,35,25,1001,25.0,46.3,1001.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-06 06:00:00,11.0,93.5667,30,25,1002,25.0,46.3,1002.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-06 09:00:00,11.1202,92.9349, ,22, ,22.0,40.7,990.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-06 12:00:00,11.2667,92.4333,30,20,1003,20.0,37.0,1003.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-06 15:00:00,11.4773,92.0224, ,20, ,20.0,37.0,990.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-06 18:00:00,11.7333,91.6667,30,20,1003,20.0,37.0,1003.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-06 21:00:00,12.0363,91.2353, ,20, ,20.0,37.0,990.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-07 00:00:00,12.33,91.01,25,20,1004,20.0,37.0,1004.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-07 03:00:00,12.5337,91.0793,25,20,1004,20.0,37.0,1004.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-07 06:00:00,12.6333,91.3833,25,20,1004,20.0,37.0,1004.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-07 12:00:00,13.1,92.0,25, ,1004,25.0,46.3,1004.0,2018,Deep Depression
2018365N08115,2018,PABUK,2019-01-07 18:00:00,13.1,92.0,20, ,1005,20.0,37.0,1005.0,2018,Deep Depression
2019116N02090,2019,FANI,2019-04-25 18:00:00,1.9,90.2, ,25, ,25.0,46.3,990.0,2019,Deep Depression
2019116N02090,2019,FANI,2019-04-25 21:00:00,2.05999,90.1225, ,25, ,25.0,46.3,990.0,2019,Deep Depression
2019116N02090,2019,FANI,2019-04-26 00:00:00,2.2,90.0, ,25, ,25.0,46.3,990.0,2019,Deep Depression
2019116N02090,2019,FANI,2019-04-26 03:00:00,2.32001,89.82, ,25, ,25.0,46.3,990.0,2019,Deep Depression
2019116N02090,2019,FANI,2019-04-26 06:00:00,2.5,89.7, ,25, ,25.0,46.3,990.0,2019,Deep Depression
2019116N02090,2019,FANI,2019-04-26 09:00:00,2.82,89.7625, ,25, ,25.0,46.3,990.0,2019,Deep Depression
2019116N02090,2019,FANI,2019-04-26 12:00:00,3.2,89.76,25,25,998,25.0,46.3,998.0,2019,Deep Depression
2019116N02090,2019,FANI,2019-04-26 15:00:00,3.50645,89.6658, ,27, ,27.0,50.0,990.0,2019,Cyclonic Storm
2019116N02090,2019,FANI,2019-04-26 18:00:00,3.81429,89.5429,25,30,998,30.0,55.6,998.0,2019,Cyclonic Storm
2019116N02090,2019,FANI,2019-04-26 21:00:00,4.17227,89.4216, ,32, ,32.0,59.3,990.0,2019,Cyclonic Storm
2019116N02090,2019,FANI,2019-04-27 00:00:00,4.55,89.4,30,35,997,35.0,64.8,997.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-27 03:00:00,4.86375,89.4075,30,40,996,40.0,74.1,996.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-27 06:00:00,5.15,89.4,35,45,995,45.0,83.3,995.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-27 09:00:00,5.49995,89.3275,40,45,994,45.0,83.3,994.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-27 12:00:00,6.0,89.2,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-27 15:00:00,6.35138,88.9038,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-27 18:00:00,6.6,88.45,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-27 21:00:00,6.82869,88.155,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-28 00:00:00,7.1,88.1,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-28 03:00:00,7.19624,88.0887,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-28 06:00:00,7.35,88.05,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-28 09:00:00,7.60375,87.8825,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-28 12:00:00,7.95,87.6,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-28 15:00:00,8.0675,87.5037,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-28 18:00:00,8.2,87.45,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-28 21:00:00,8.38124,87.4075,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-29 00:00:00,8.6,87.35,45,45,992,45.0,83.3,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-29 03:00:00,8.83877,87.2426,45,47,992,47.0,87.0,992.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-29 06:00:00,9.3,87.15,45,50,992,50.0,92.6,992.0,2019,Very Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-29 09:00:00,9.77873,87.1036,45,55,992,55.0,101.9,992.0,2019,Very Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-29 12:00:00,10.2,87.05,55,60,986,60.0,111.1,986.0,2019,Very Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-29 15:00:00,10.525,86.94,55,65,986,65.0,120.4,986.0,2019,Extremely Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-29 18:00:00,10.9,86.75,55,70,986,70.0,129.6,986.0,2019,Extremely Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-29 21:00:00,11.2675,86.6074,65,77,982,77.0,142.6,982.0,2019,Extremely Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-30 00:00:00,11.8,86.5,70,85,980,85.0,157.4,980.0,2019,Extremely Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-30 03:00:00,12.3437,86.1938,75,87,974,87.0,161.1,974.0,2019,Extremely Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-04-30 06:00:00,12.7,85.75,80,90,970,90.0,166.7,970.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-04-30 09:00:00,13.0226,85.3175,85,92,966,92.0,170.4,966.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-04-30 12:00:00,13.25,84.8,90,95,962,95.0,175.9,962.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-04-30 15:00:00,13.3749,84.5524,95,100,957,100.0,185.2,957.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-04-30 18:00:00,13.5,84.4,95,105,957,105.0,194.5,957.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-04-30 21:00:00,13.65,84.2063,95,105,957,105.0,194.5,957.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-01 00:00:00,13.9,84.05,95,105,957,105.0,194.5,957.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-01 03:00:00,14.0675,83.985,95,105,957,105.0,194.5,957.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-01 06:00:00,14.2,84.0,95,105,957,105.0,194.5,957.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-01 09:00:00,14.4963,84.1212,95,105,955,105.0,194.5,955.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-01 12:00:00,14.85,84.15,100,105,950,105.0,194.5,950.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-01 15:00:00,15.05,84.1675,100,105,950,105.0,194.5,950.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-01 18:00:00,15.2,84.2,100,105,950,105.0,194.5,950.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-01 21:00:00,15.4775,84.3212,100,107,950,107.0,198.2,950.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-02 00:00:00,15.85,84.55,105,110,945,110.0,203.7,945.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-02 03:00:00,16.2425,84.6612,105,115,945,115.0,213.0,945.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-02 06:00:00,16.75,84.8,110,120,940,120.0,222.2,940.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-02 09:00:00,17.1612,84.8001,115,135,932,135.0,250.0,932.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-02 12:00:00,17.55,84.8,115,150,932,150.0,277.8,932.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-02 15:00:00,17.875,84.8813,115,147,934,147.0,272.2,934.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-02 18:00:00,18.25,85.0,115,145,934,145.0,268.5,934.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-02 21:00:00,18.635,85.2175,115,140,934,140.0,259.3,934.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-03 00:00:00,19.1,85.5,105,135,945,135.0,250.0,945.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-03 03:00:00,19.6137,85.6964,100,125,952,125.0,231.5,952.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-03 06:00:00,20.2,85.9,85,115,966,115.0,213.0,966.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-03 09:00:00,20.6823,86.0702,75,95,970,95.0,175.9,970.0,2019,Super Cyclonic Storm
2019116N02090,2019,FANI,2019-05-03 12:00:00,21.2,86.5,70,75,976,75.0,138.9,976.0,2019,Extremely Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-05-03 15:00:00,21.6214,86.8814,60,65,980,65.0,120.4,980.0,2019,Extremely Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-05-03 18:00:00,22.05,87.4,55,55,984,55.0,101.9,984.0,2019,Very Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-05-03 21:00:00,22.6386,88.0752,50,47,986,47.0,87.0,986.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-05-04 00:00:00,23.2286,88.4571,40,40,994,40.0,74.1,994.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-05-04 03:00:00,23.736,88.9955,30,35,996,35.0,64.8,996.0,2019,Severe Cyclonic Storm
2019116N02090,2019,FANI,2019-05-04 06:00:00,24.375,89.475,25,30,998,30.0,55.6,998.0,2019,Cyclonic Storm
2019116N02090,2019,FANI,2019-05-04 12:00:00,25.2,90.7,20, ,1000,20.0,37.0,1000.0,2019,Deep Depression
2019160N11073,2019,VAYU,2019-06-08 18:00:00,10.5,72.7, ,15, ,15.0,27.8,990.0,2019,Depression
2019160N11073,2019,VAYU,2019-06-08 21:00:00,10.2351,72.2747, ,17, ,17.0,31.5,990.0,2019,Deep Depression
2019160N11073,2019,VAYU,2019-06-09 00:00:00,10.1,71.9, ,20, ,20.0,37.0,990.0,2019,Deep Depression
2019160N11073,2019,VAYU,2019-06-09 03:00:00,10.1824,71.6126, ,20, ,20.0,37.0,990.0,2019,Deep Depression
2019160N11073,2019,VAYU,2019-06-09 06:00:00,10.4,71.4, ,20, ,20.0,37.0,990.0,2019,Deep Depression
2019160N11073,2019,VAYU,2019-06-09 09:00:00,10.6275,71.205, ,22, ,22.0,40.7,990.0,2019,Deep Depression
2019160N11073,2019,VAYU,2019-06-09 12:00:00,10.9,71.1, ,25, ,25.0,46.3,990.0,2019,Deep Depression
2019160N11073,2019,VAYU,2019-06-09 15:00:00,11.1925,71.1424, ,27, ,27.0,50.0,990.0,2019,Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-09 18:00:00,11.5,71.2, ,30, ,30.0,55.6,990.0,2019,Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-09 21:00:00,11.8,71.1225, ,30, ,30.0,55.6,990.0,2019,Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-10 00:00:00,12.02,71.0,25,30,998,30.0,55.6,998.0,2019,Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-10 03:00:00,12.4333,70.9333,25,32,998,32.0,59.3,998.0,2019,Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-10 06:00:00,12.6143,70.8429,30,35,997,35.0,64.8,997.0,2019,Severe Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-10 09:00:00,12.9159,70.7695, ,40, ,40.0,74.1,990.0,2019,Severe Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-10 12:00:00,13.3,70.7,30,45,996,45.0,83.3,996.0,2019,Severe Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-10 15:00:00,13.6068,70.5995, ,45, ,45.0,83.3,990.0,2019,Severe Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-10 18:00:00,13.9,70.55,35,45,995,45.0,83.3,995.0,2019,Severe Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-10 21:00:00,14.1963,70.6174,35,47,994,47.0,87.0,994.0,2019,Severe Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-11 00:00:00,14.6,70.7,40,50,993,50.0,92.6,993.0,2019,Very Severe Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-11 03:00:00,14.9175,70.7363,40,52,992,52.0,96.3,992.0,2019,Very Severe Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-11 06:00:00,15.2,70.75,45,55,990,55.0,101.9,990.0,2019,Very Severe Cyclonic Storm
2019160N11073,2019,VAYU,2019-06-11 09:00:00,15.6425,70.7649,45,62,988,62.0,114.8,988.0,2019,Very Severe Cyclonic Storm
